14557,1
14558,1
19901,4
5236,2
5237,2
6758,5
5238,2
5239,2
10859,3
15905,0
15906,0
15907,0
10855,4
5917,5
10854,4
5918,1
10857,1
26940,2
10851,1
5911,3
5912,3
13009,4
13008,4
7447,3
8641,3
2249,4
8642,3
2246,4
26292,1
26291,1
6395,5
27035,4
27034,4
3101,5
27840,0
9208,0
10860,3
15242,4
9210,0
7244,1
10665,1
2259,2
27453,3
9211,0
27454,3
9481,1
8828,4
2255,2
9215,0
9482,1
2256,1
8829,4
8631,4
9216,0
9483,3
21665,2
10834,4
26019,5
6797,4
6796,4
6795,4
27423,5
2232,0
8613,1
23575,1
6994,2
8816,1
23777,3
14394,5
2223,2
7275,0
10632,0
17364,2
8819,4
7460,3
20396,3
8329,4
29439,1
20523,4
20395,3
8328,4
10842,4
8605,2
7461,3
2242,3
2233,1
28176,5
2234,1
8805,0
465,2
6798,4
27431,3
7459,3
29821,3
7458,3
7262,2
7261,2
20113,4
8331,4
27825,4
20104,1
2098,4
2097,4
20105,1
20106,1
2094,4
2289,2
29654,4
2288,2
22460,4
16543,0
2096,4
9249,5
2095,4
1523,4
12523,1
1522,4
11290,4
2291,2
1521,4
11291,4
3156,0
2290,2
3153,0
12528,2
10153,2
12529,2
24208,4
6151,3
13246,2
9251,5
9250,5
7287,5
8390,3
13059,1
8392,3
21162,3
21160,3
24207,4
12511,0
6149,3
12510,2
16537,4
8197,2
22456,0
8196,2
22455,0
13243,5
8198,2
13242,5
22459,4
11008,2
6184,5
3124,4
3125,4
8387,3
2623,1
8385,3
9225,2
9228,2
6950,4
4182,2
4181,0
4180,2
3315,2
24019,2
9910,0
6948,4
19028,5
4802,4
8182,2
2274,4
19029,3
19026,5
4800,4
4801,4
4807,5
12508,2
13436,1
12509,2
13437,1
9426,2
9425,2
9424,5
9422,2
10185,2
8376,4
10184,2
22471,1
6960,5
6178,1
2277,4
6177,1
6176,1
4170,0
18301,1
2282,2
2286,2
6954,1
6955,1
6952,4
2284,2
9229,2
6953,1
3526,0
4169,0
897,0
2054,5
14330,2
12561,0
12760,5
6123,1
646,0
24239,2
6124,3
647,0
24238,5
6125,1
24237,5
6126,3
10195,1
28356,1
10194,1
190,1
193,1
19452,0
10190,1
29162,4
12569,0
9971,3
9972,3
1569,4
12307,0
1562,5
29169,4
12308,3
3594,4
1560,5
24551,2
24550,2
19921,2
2617,2
27655,2
2618,2
9400,3
12759,5
19929,4
2416,3
2415,3
3182,1
9689,3
9688,3
15704,5
29175,3
9014,1
6105,3
2417,5
14344,1
19956,2
19955,2
11071,5
6706,2
12937,2
24581,4
6702,2
25632,5
9262,3
21849,5
663,1
3168,1
9260,0
12549,2
3173,3
21457,0
21456,0
21451,4
12327,0
21452,4
12329,0
9952,0
12328,0
13061,1
19067,0
6903,4
19066,0
20594,4
11271,0
20593,4
28751,5
16319,3
19275,4
21850,5
19946,5
24379,4
19277,2
19278,2
11264,2
24573,4
24268,4
2043,1
21856,3
21857,3
13462,2
19272,4
19273,4
21855,3
19274,4
3160,4
9668,2
9667,2
13467,2
13464,2
12310,4
13465,2
3163,1
19665,0
3164,1
3165,1
3166,1
24574,4
12532,4
22435,1
16311,4
12531,2
24576,4
9940,2
12530,2
22434,2
24578,4
14328,0
6127,3
12218,3
12219,3
21203,1
11739,4
4390,2
4391,2
4105,4
3864,3
4106,4
3863,3
3862,3
4392,2
3861,3
4393,4
11731,0
12215,0
5639,1
4107,4
12216,0
1970,3
15426,5
1971,2
18649,1
1972,3
18648,1
3870,2
1973,2
19608,1
19607,1
15422,3
7164,1
21834,4
15423,3
7163,4
7162,1
7161,4
11324,3
17796,4
3858,0
12486,1
25333,5
18630,2
18631,2
18632,2
1990,1
3857,2
28,0
5647,3
1078,3
25332,5
1984,4
7177,0
1988,0
12456,3
12457,3
1459,4
12459,4
1453,2
18389,2
12454,3
9986,4
12455,3
21229,2
1077,3
2320,2
21029,0
25156,0
9199,1
1460,4
1461,4
1462,4
21026,3
21028,3
21027,3
4380,0
18377,4
25149,3
5629,1
1463,4
5628,1
5627,1
18650,1
5626,2
4388,2
4382,0
10498,1
9182,4
9181,5
25914,5
30064,1
1471,4
23915,4
6103,3
6102,3
10244,5
79,3
24800,5
12259,0
3823,2
12258,0
13525,0
3821,2
3827,2
16372,4
25173,3
22371,1
18127,1
25174,3
22370,1
18126,1
22372,1
18123,1
25175,3
25176,3
15663,5
4347,4
15662,5
4345,4
15679,2
3816,2
3819,2
18119,3
22381,2
17757,4
5404,3
23028,4
12260,0
71,2
10432,4
2372,3
2567,0
2568,2
12261,4
12262,0
4168,0
28587,4
16776,5
13503,2
2359,1
25581,3
16390,2
25580,3
15647,5
16391,2
22398,5
3807,3
21267,5
24827,2
21269,5
4538,4
17765,2
4539,4
1698,2
24415,3
25197,5
4536,4
25198,5
4537,4
11517,0
11516,0
4134,2
28300,4
2361,1
18629,2
2360,1
23940,2
18899,5
18898,5
44,5
24628,1
21277,0
21276,0
24814,3
21279,0
21278,0
25189,3
24423,4
26433,5
18137,0
2548,5
4141,5
4142,5
20704,4
15082,4
4308,5
26468,5
8675,1
17701,3
17702,3
489,2
5848,2
5847,2
5846,2
29256,1
1288,4
29259,0
29254,3
12096,0
4310,5
5447,1
11520,0
22881,2
22882,2
5030,5
26070,2
271,4
26258,4
10002,4
5830,2
7412,1
7411,1
277,2
4591,4
26259,4
26451,5
16769,1
16764,1
26069,2
6579,2
5414,4
5415,4
7102,3
17721,4
2789,5
23488,4
17926,0
7422,4
17925,0
6580,2
17924,0
26674,4
10805,1
6581,2
6582,2
5829,2
10019,3
5828,2
5427,0
26057,2
5429,0
5423,0
15695,1
5425,0
7113,0
5426,0
8660,1
20875,0
25999,2
26477,1
5053,1
2796,3
5054,1
13795,2
8659,1
15886,3
14606,4
490,2
25719,3
26685,5
16744,1
23082,4
26884,2
26680,0
25922,1
26223,4
5892,0
26616,5
29216,1
7120,0
5686,5
11772,4
25728,3
27238,0
1051,2
27237,0
1249,3
1054,2
11571,0
1052,2
7119,0
1053,2
17947,3
26224,4
26225,4
1948,5
7138,4
6311,0
27221,4
27222,4
5073,0
6308,0
16725,1
5687,0
5688,0
6307,0
6309,0
16726,1
6304,3
6306,3
11765,4
6305,3
232,4
234,3
233,1
25386,1
1028,1
25387,1
1026,3
11596,5
1025,3
11595,5
11590,3
11591,3
6544,2
6543,2
16970,4
6542,0
6541,0
5655,4
22613,1
26232,4
22822,3
7151,1
1967,2
7152,3
7150,1
7155,1
1962,5
7156,3
16986,5
1965,5
7153,1
11589,3
16987,5
7154,3
1018,0
7159,1
22821,3
1961,5
7158,1
5469,2
20081,0
15848,1
27248,5
5470,2
18816,4
16199,1
5471,2
18815,4
5472,2
5473,2
15843,2
259,4
1219,0
15844,2
